datetime,category_id,category_name,store_name,amount,card_name,card_type,transaction_type,member_id
2023-02-04 12:31:48,5,영화/문화,캐리비안베이,12800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-04 18:20:26,1,편의점,GS25,9700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-04 20:45:39,6,마트,GS마트,15600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-04 23:53:00,12,기타,인테리어,16700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-05 09:37:43,2,카페/디저트,커피빈,12000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-05 12:48:44,2,카페/디저트,카페베네,9600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-05 14:59:01,11,여행/숙박,모두투어,6800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-05 16:56:31,11,여행/숙박,하나투어,16600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-05 18:09:36,3,외식,롤링파스타,12900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-05 21:42:21,12,기타,미용실,9200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-05 21:53:41,3,외식,투다리,5100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-05 23:10:54,2,카페/디저트,할리스,7600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-06 14:40:58,2,카페/디저트,투썸,12300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-06 16:05:11,7,쇼핑,에이블리,4800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-06 17:11:43,11,여행/숙박,아고다,7400,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-06 17:51:49,5,영화/문화,키즈카페,8200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-06 18:54:06,2,카페/디저트,커피빈,12200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-06 23:42:25,3,외식,이삭토스트,7300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-07 11:12:15,12,기타,인테리어,18400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-07 15:16:22,3,외식,채선당,6200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-07 19:31:22,4,주유,S-OIL,10200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-07 22:35:26,7,쇼핑,자라,15300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-07 23:30:58,6,마트,홈플러스,5500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-08 12:15:21,3,외식,배달의민족,13000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-08 15:59:20,2,카페/디저트,이디야,13600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-08 19:49:24,5,영화/문화,뮤지컬/연극,13400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-08 21:34:51,6,마트,이마트,17700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-08 22:49:54,7,쇼핑,현대백화점,6700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-09 09:48:28,2,카페/디저트,컴포즈커피,6500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-09 10:46:44,11,여행/숙박,아고다,9100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-09 11:09:39,12,기타,다이소,10000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-09 12:07:26,7,쇼핑,신세계백화점,16000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-09 16:24:17,6,마트,마켓컬리,9000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-10 10:04:59,7,쇼핑,자라,14100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-10 11:33:14,5,영화/문화,에버랜드,7600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-10 11:47:58,11,여행/숙박,야놀자,8500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-10 17:49:04,7,쇼핑,자라,10300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-10 17:50:30,11,여행/숙박,하나투어,9700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-10 19:34:09,7,쇼핑,에이블리,9700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-10 22:22:46,4,주유,에이치디현대오일뱅크,12900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-10 22:25:09,7,쇼핑,H&M,3600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-10 23:13:24,11,여행/숙박,대한항공,12500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-11 15:42:53,11,여행/숙박,에어비앤비,12300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-11 16:32:36,6,마트,이마트,16600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-11 17:20:50,2,카페/디저트,스타벅스,5400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-11 21:24:05,2,카페/디저트,스타벅스,8500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-11 23:12:11,2,카페/디저트,엔제리너스,17300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-12 11:25:07,3,외식,맥도날드,5700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-12 11:40:09,7,쇼핑,현대백화점,10000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-12 15:03:20,7,쇼핑,자라,7500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-12 17:18:19,3,외식,채선당,15600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-12 17:24:43,9,교육/육아,밀리의서재,6500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-12 18:17:43,3,외식,김밥천국,16300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-12 20:05:58,7,쇼핑,무신사,9500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-13 08:57:58,7,쇼핑,에이블리,11100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-13 14:11:38,10,자동차/하이패스,한국도로공사,8500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-13 16:41:39,8,병원/약국,이비인후과,17300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-13 18:27:32,3,외식,역전할머니맥주,8900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-13 20:58:12,3,외식,김밥천국,14300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-14 09:13:23,3,외식,역전할머니맥주,16200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-14 21:50:45,11,여행/숙박,아고다,9800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-15 11:40:45,3,외식,배달의민족,8000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-15 12:00:37,2,카페/디저트,카페베네,18200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-15 14:33:16,10,자동차/하이패스,하이패스,12800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-15 15:21:36,7,쇼핑,에이블리,14100,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-15 16:31:35,3,외식,롤링파스타,8000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-15 16:54:25,5,영화/문화,키즈카페,12600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-16 13:32:44,3,외식,배달의민족,12200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-16 21:36:48,12,기타,철물점,7000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-16 21:44:43,6,마트,홈플러스,13500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-16 22:51:14,12,기타,올리브영,8100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-17 08:53:11,2,카페/디저트,컴포즈커피,13200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-17 13:59:32,12,기타,인테리어,16200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-17 14:29:30,11,여행/숙박,여기어때,17600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-17 23:18:10,7,쇼핑,H&M,15000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-18 10:50:34,1,편의점,미니스톱,11400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-18 11:30:45,1,편의점,미니스톱,15900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-18 18:11:24,3,외식,채선당,3600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-18 22:24:56,7,쇼핑,자라,14600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-18 23:00:59,12,기타,미용실,19400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-19 09:44:22,11,여행/숙박,SRT,15400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-19 13:45:06,12,기타,다이소,4500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-19 14:13:45,1,편의점,GS25,18000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-19 15:35:33,7,쇼핑,현대백화점,12200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-19 17:37:05,7,쇼핑,ABC마트,4300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-19 20:39:34,7,쇼핑,현대백화점,8200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-19 22:48:35,3,외식,원할머니보쌈,17100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-20 09:02:30,2,카페/디저트,카페베네,10700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-20 11:22:40,12,기타,철물점,22300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-20 18:42:32,12,기타,철물점,12000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-20 20:07:36,2,카페/디저트,엔제리너스,17200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-21 10:38:49,2,카페/디저트,투썸,16900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-21 16:34:10,2,카페/디저트,커피빈,15500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-21 17:05:59,6,마트,트레이더스,12400,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-22 11:29:16,2,카페/디저트,이디야,4800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-22 17:49:49,7,쇼핑,지그재그,5700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-22 21:55:34,7,쇼핑,무신사,13600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-23 09:20:55,7,쇼핑,유니클로,17700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-23 11:02:48,12,기타,인테리어,1800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-23 11:49:32,2,카페/디저트,메가커피,6400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-23 15:37:55,7,쇼핑,유니클로,17300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-23 22:16:47,2,카페/디저트,카페베네,14300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-24 09:30:49,1,편의점,이마트24,11200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-24 13:06:37,7,쇼핑,무신사,14100,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-24 13:18:04,3,외식,투다리,16900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-24 13:51:25,5,영화/문화,메가박스,13500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-24 15:17:10,7,쇼핑,롯데백화점,10900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-24 17:26:14,7,쇼핑,롯데백화점,6600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-24 23:52:35,3,외식,역전할머니맥주,5600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-25 08:12:54,5,영화/문화,캐리비안베이,14100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-25 17:11:47,3,외식,롤링파스타,5100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-25 17:26:47,12,기타,미용실,2200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-25 17:50:29,12,기타,미용실,24200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-25 18:10:31,5,영화/문화,예술의전당,8300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-25 22:25:51,4,주유,GS칼텍스,10300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-02-25 22:47:41,7,쇼핑,지그재그,19200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-26 08:39:19,9,교육/육아,yes24,9300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-26 18:28:33,8,병원/약국,약국,9400,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-27 09:41:57,7,쇼핑,ABC마트,14000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-02-27 09:53:30,7,쇼핑,신세계백화점,8900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-27 13:12:28,11,여행/숙박,모두투어,4800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-28 09:16:35,6,마트,롯데마트,5900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-02-28 09:32:31,2,카페/디저트,할리스,18000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-02-28 10:45:20,9,교육/육아,메가스터디,16700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-28 17:48:44,3,외식,김밥천국,18900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-28 18:26:33,3,외식,역전할머니맥주,16000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-28 20:12:15,6,마트,GS마트,10600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-02-28 21:21:00,2,카페/디저트,메가커피,14400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-01 00:00:00,13,통신,KT,50000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
2023-03-01 01:00:00,14,교통(대중),기후동행카드,55000,우리카드 DA@카드의정석,신용카드,정기결제,4
2023-03-01 09:32:42,3,외식,본죽,19200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-01 12:37:06,3,외식,김밥천국,3400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-01 15:57:04,5,영화/문화,CGV,11100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-01 23:16:18,1,편의점,이마트24,18900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-01 23:34:26,7,쇼핑,신세계백화점,17900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-02 08:13:44,12,기타,철물점,12400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-02 10:36:23,5,영화/문화,CGV,7300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-02 12:10:29,12,기타,미용실,15800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-02 13:40:12,5,영화/문화,CGV,15100,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-02 16:05:13,9,교육/육아,서점,14300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-03 16:06:14,3,외식,명동칼국수,14500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-03 19:20:32,11,여행/숙박,하나투어,15500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-03 20:45:58,9,교육/육아,인프런,11900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-04 08:39:40,3,외식,이삭토스트,12900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-04 09:39:46,6,마트,롯데마트,10100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-04 10:49:29,10,자동차/하이패스,서울외곽순환도로,11700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-04 15:55:35,7,쇼핑,에이블리,7100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-04 17:51:39,4,주유,S-OIL,12400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-04 18:55:24,4,주유,에이치디현대오일뱅크,15000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-05 09:25:56,3,외식,이삭토스트,14200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-05 12:45:05,12,기타,철물점,18700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-05 13:08:08,5,영화/문화,예술의전당,15700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-05 14:21:25,3,외식,본죽,5600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-05 14:48:19,7,쇼핑,현대백화점,13100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-05 21:11:36,12,기타,다이소,6300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-05 23:16:56,7,쇼핑,유니클로,5200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-06 10:15:57,4,주유,에이치디현대오일뱅크,15900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-06 10:30:16,11,여행/숙박,SRT,10900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-06 13:14:51,12,기타,다이소,14300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-06 13:16:16,4,주유,S-OIL,8800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-06 14:06:54,2,카페/디저트,커피빈,17700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-06 19:06:20,2,카페/디저트,엔제리너스,5200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-06 19:22:10,3,외식,VIPS,14900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-06 19:43:05,7,쇼핑,롯데백화점,15500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-06 20:00:20,2,카페/디저트,스타벅스,9000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-07 10:07:51,3,외식,원할머니보쌈,5400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-07 16:46:52,6,마트,홈플러스,7000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-07 18:29:13,7,쇼핑,무신사,6100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-07 20:27:51,7,쇼핑,현대백화점,15600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-07 20:47:18,1,편의점,GS25,6500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-07 23:42:48,2,카페/디저트,메가커피,4600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-08 08:01:13,5,영화/문화,롯데시네마,11600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-08 14:07:08,11,여행/숙박,모두투어,8900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-08 14:19:44,5,영화/문화,키즈카페,18200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-08 16:05:59,2,카페/디저트,컴포즈커피,19000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-08 17:06:08,12,기타,올리브영,7500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-08 20:58:58,2,카페/디저트,메가커피,10500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-08 21:56:50,11,여행/숙박,대한항공,9800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-08 23:16:03,5,영화/문화,에버랜드,15500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-09 08:59:13,7,쇼핑,ABC마트,9300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-09 13:13:35,7,쇼핑,롯데백화점,10400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-09 19:25:25,5,영화/문화,키즈카페,10900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-09 19:42:03,12,기타,미용실,4200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-10 09:55:17,11,여행/숙박,KTX,16000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-10 10:39:21,5,영화/문화,예술의전당,6900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-10 13:34:47,4,주유,S-OIL,13800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-10 13:55:46,3,외식,원할머니보쌈,14900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-10 16:38:50,7,쇼핑,지그재그,15900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-10 17:09:01,3,외식,이삭토스트,11100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-10 20:11:14,2,카페/디저트,카페베네,12200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-10 20:55:29,7,쇼핑,유니클로,9800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-11 10:22:30,3,외식,투다리,14600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-11 12:51:13,11,여행/숙박,KTX,16500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-11 14:03:45,7,쇼핑,현대백화점,4800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-11 16:52:16,6,마트,농협하나로마트,17400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-11 17:02:45,1,편의점,미니스톱,9100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-11 20:45:53,12,기타,인테리어,16800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-11 20:52:50,4,주유,S-OIL,15200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-11 23:00:06,3,외식,투다리,10000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-11 23:01:52,12,기타,다이소,2700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-12 08:18:31,8,병원/약국,내과,18700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-12 09:28:46,5,영화/문화,롯데시네마,6600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-12 14:41:36,7,쇼핑,H&M,7800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-12 16:33:43,12,기타,인테리어,23700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-12 16:41:11,6,마트,롯데마트,14200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-13 08:40:12,6,마트,GS마트,22700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-13 10:22:25,2,카페/디저트,이디야,11800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-13 21:34:41,11,여행/숙박,여기어때,7700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-14 09:21:58,6,마트,트레이더스,21700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-14 10:24:17,7,쇼핑,유니클로,8700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-14 11:19:02,4,주유,SK에너지,14500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-14 12:35:33,6,마트,마켓컬리,9500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-14 20:11:50,12,기타,다이소,16600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-14 21:17:46,7,쇼핑,지그재그,14600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-14 23:25:20,11,여행/숙박,익스피디아,9500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-15 12:52:46,5,영화/문화,메가박스,12800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-15 15:24:03,6,마트,트레이더스,8000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-15 15:45:33,2,카페/디저트,투썸,6600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-15 19:17:03,7,쇼핑,유니클로,17100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-15 19:31:59,2,카페/디저트,카페베네,11000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-15 23:38:27,3,외식,투다리,18600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-15 23:43:18,7,쇼핑,H&M,19500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-16 13:21:31,7,쇼핑,ABC마트,11300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-16 16:34:14,2,카페/디저트,카페베네,16200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-16 19:52:46,12,기타,미용실,12000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-17 08:56:03,7,쇼핑,신세계백화점,19700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-17 09:54:34,12,기타,미용실,11300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-17 11:51:36,1,편의점,GS25,14400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-17 12:10:23,12,기타,미용실,17700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-17 15:47:14,7,쇼핑,유니클로,17500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-17 22:10:59,3,외식,이삭토스트,8400,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-18 08:40:07,3,외식,이삭토스트,16200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-03-18 11:22:04,11,여행/숙박,SRT,12200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-18 17:55:20,7,쇼핑,에이블리,11000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-18 21:10:52,10,자동차/하이패스,서울고속도로,10600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-03-18 22:53:14,2,카페/디저트,커피빈,10300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-03-19 09:29:42,9,교육/육아,밀리의서재,11000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-03-19 09:38:53,3,외식,본죽,12300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-03-19 20:56:58,12,기타,미용실,4500,신한카드 Hey Young 체크,체크카드,일반결제,4
